date,region,daily_ed_visits,departments_reporting
30-11-2017,Centre-Val de Loire,2289,6
01-12-2017,Centre-Val de Loire,2260,6
02-12-2017,Centre-Val de Loire,2221,6
03-12-2017,Centre-Val de Loire,2071,6
04-12-2017,Centre-Val de Loire,2618,6
05-12-2017,Centre-Val de Loire,2402,6
06-12-2017,Centre-Val de Loire,2454,6
07-12-2017,Centre-Val de Loire,2543,6
08-12-2017,Centre-Val de Loire,2435,6
09-12-2017,Centre-Val de Loire,2283,6
10-12-2017,Centre-Val de Loire,2242,6
11-12-2017,Centre-Val de Loire,2792,6
12-12-2017,Centre-Val de Loire,2591,6
13-12-2017,Centre-Val de Loire,2457,6
14-12-2017,Centre-Val de Loire,2541,6
15-12-2017,Centre-Val de Loire,2400,6
16-12-2017,Centre-Val de Loire,2312,6
17-12-2017,Centre-Val de Loire,2335,6
18-12-2017,Centre-Val de Loire,2921,6
19-12-2017,Centre-Val de Loire,2647,6
20-12-2017,Centre-Val de Loire,2397,6
21-12-2017,Centre-Val de Loire,2530,6
22-12-2017,Centre-Val de Loire,2532,6
23-12-2017,Centre-Val de Loire,2651,6
24-12-2017,Centre-Val de Loire,2261,6
25-12-2017,Centre-Val de Loire,2302,6
26-12-2017,Centre-Val de Loire,3222,6
27-12-2017,Centre-Val de Loire,3004,6
28-12-2017,Centre-Val de Loire,2958,6
29-12-2017,Centre-Val de Loire,2899,6
30-12-2017,Centre-Val de Loire,2759,6
31-12-2017,Centre-Val de Loire,2224,6
01-01-2018,Centre-Val de Loire,2294,6
02-01-2018,Centre-Val de Loire,2990,6
03-01-2018,Centre-Val de Loire,2654,6
04-01-2018,Centre-Val de Loire,2604,6
05-01-2018,Centre-Val de Loire,2439,6
06-01-2018,Centre-Val de Loire,2350,6
07-01-2018,Centre-Val de Loire,2123,6
08-01-2018,Centre-Val de Loire,2707,6
09-01-2018,Centre-Val de Loire,2449,6
10-01-2018,Centre-Val de Loire,2396,6
11-01-2018,Centre-Val de Loire,2393,6
12-01-2018,Centre-Val de Loire,2359,6
13-01-2018,Centre-Val de Loire,2153,6
14-01-2018,Centre-Val de Loire,2071,6
15-01-2018,Centre-Val de Loire,2722,6
16-01-2018,Centre-Val de Loire,2378,6
17-01-2018,Centre-Val de Loire,2324,6
18-01-2018,Centre-Val de Loire,2414,6
19-01-2018,Centre-Val de Loire,2360,6
20-01-2018,Centre-Val de Loire,2192,6
21-01-2018,Centre-Val de Loire,2090,6
22-01-2018,Centre-Val de Loire,2738,6
23-01-2018,Centre-Val de Loire,2537,6
24-01-2018,Centre-Val de Loire,2440,6
25-01-2018,Centre-Val de Loire,2400,6
26-01-2018,Centre-Val de Loire,2382,6
27-01-2018,Centre-Val de Loire,2220,6
28-01-2018,Centre-Val de Loire,2056,6
29-01-2018,Centre-Val de Loire,2720,6
30-01-2018,Centre-Val de Loire,2496,6
31-01-2018,Centre-Val de Loire,2313,6
01-02-2018,Centre-Val de Loire,2517,6
02-02-2018,Centre-Val de Loire,2424,6
03-02-2018,Centre-Val de Loire,2174,6
04-02-2018,Centre-Val de Loire,2048,6
05-02-2018,Centre-Val de Loire,2663,6
06-02-2018,Centre-Val de Loire,2064,6
07-02-2018,Centre-Val de Loire,1971,6
08-02-2018,Centre-Val de Loire,2217,6
09-02-2018,Centre-Val de Loire,2210,6
10-02-2018,Centre-Val de Loire,2280,6
11-02-2018,Centre-Val de Loire,2160,6
12-02-2018,Centre-Val de Loire,2751,6
13-02-2018,Centre-Val de Loire,2288,6
14-02-2018,Centre-Val de Loire,2340,6
15-02-2018,Centre-Val de Loire,2620,6
16-02-2018,Centre-Val de Loire,2507,6
17-02-2018,Centre-Val de Loire,2378,6
18-02-2018,Centre-Val de Loire,2334,6
19-02-2018,Centre-Val de Loire,2868,6
20-02-2018,Centre-Val de Loire,2623,6
21-02-2018,Centre-Val de Loire,2437,6
22-02-2018,Centre-Val de Loire,2598,6
23-02-2018,Centre-Val de Loire,2374,6
24-02-2018,Centre-Val de Loire,2290,6
25-02-2018,Centre-Val de Loire,1998,6
26-02-2018,Centre-Val de Loire,2458,6
27-02-2018,Centre-Val de Loire,2164,6
28-02-2018,Centre-Val de Loire,2133,6
01-03-2018,Centre-Val de Loire,2245,6
02-03-2018,Centre-Val de Loire,2386,6
03-03-2018,Centre-Val de Loire,2266,6
04-03-2018,Centre-Val de Loire,2097,6
05-03-2018,Centre-Val de Loire,2531,6
06-03-2018,Centre-Val de Loire,2182,6
07-03-2018,Centre-Val de Loire,2247,6
08-03-2018,Centre-Val de Loire,2230,6
09-03-2018,Centre-Val de Loire,2328,6
10-03-2018,Centre-Val de Loire,2331,6
11-03-2018,Centre-Val de Loire,2263,6
12-03-2018,Centre-Val de Loire,2743,6
13-03-2018,Centre-Val de Loire,2403,6
14-03-2018,Centre-Val de Loire,2369,6
15-03-2018,Centre-Val de Loire,2431,6
16-03-2018,Centre-Val de Loire,2440,6
17-03-2018,Centre-Val de Loire,2366,6
18-03-2018,Centre-Val de Loire,2102,6
19-03-2018,Centre-Val de Loire,2512,6
20-03-2018,Centre-Val de Loire,2356,6
21-03-2018,Centre-Val de Loire,2181,6
22-03-2018,Centre-Val de Loire,2376,6
23-03-2018,Centre-Val de Loire,2423,6
24-03-2018,Centre-Val de Loire,2236,6
25-03-2018,Centre-Val de Loire,2193,6
26-03-2018,Centre-Val de Loire,2772,6
27-03-2018,Centre-Val de Loire,2537,6
28-03-2018,Centre-Val de Loire,2444,6
29-03-2018,Centre-Val de Loire,2355,6
30-03-2018,Centre-Val de Loire,2401,6
31-03-2018,Centre-Val de Loire,2296,6
01-04-2018,Centre-Val de Loire,2216,6
02-04-2018,Centre-Val de Loire,2201,6
03-04-2018,Centre-Val de Loire,2706,6
04-04-2018,Centre-Val de Loire,2360,6
05-04-2018,Centre-Val de Loire,2388,6
06-04-2018,Centre-Val de Loire,2577,6
07-04-2018,Centre-Val de Loire,2432,6
08-04-2018,Centre-Val de Loire,2364,6
09-04-2018,Centre-Val de Loire,2783,6
10-04-2018,Centre-Val de Loire,2607,6
11-04-2018,Centre-Val de Loire,2468,6
12-04-2018,Centre-Val de Loire,2470,6
13-04-2018,Centre-Val de Loire,2411,6
14-04-2018,Centre-Val de Loire,2294,6
15-04-2018,Centre-Val de Loire,2248,6
16-04-2018,Centre-Val de Loire,2884,6
17-04-2018,Centre-Val de Loire,2494,6
18-04-2018,Centre-Val de Loire,2371,6
19-04-2018,Centre-Val de Loire,2361,6
20-04-2018,Centre-Val de Loire,2457,6
21-04-2018,Centre-Val de Loire,2490,6
22-04-2018,Centre-Val de Loire,2593,6
23-04-2018,Centre-Val de Loire,3014,6
24-04-2018,Centre-Val de Loire,2499,6
25-04-2018,Centre-Val de Loire,2364,6
26-04-2018,Centre-Val de Loire,2388,6
27-04-2018,Centre-Val de Loire,2284,6
28-04-2018,Centre-Val de Loire,2336,6
29-04-2018,Centre-Val de Loire,2053,6
30-04-2018,Centre-Val de Loire,2354,6
01-05-2018,Centre-Val de Loire,1959,6
02-05-2018,Centre-Val de Loire,2451,6
03-05-2018,Centre-Val de Loire,2254,6
04-05-2018,Centre-Val de Loire,2354,6
05-05-2018,Centre-Val de Loire,2241,6
06-05-2018,Centre-Val de Loire,2108,6
07-05-2018,Centre-Val de Loire,2661,6
08-05-2018,Centre-Val de Loire,2088,6
09-05-2018,Centre-Val de Loire,2699,6
10-05-2018,Centre-Val de Loire,2271,6
11-05-2018,Centre-Val de Loire,2555,6
12-05-2018,Centre-Val de Loire,2224,6
13-05-2018,Centre-Val de Loire,2174,6
14-05-2018,Centre-Val de Loire,2489,6
15-05-2018,Centre-Val de Loire,2418,6
16-05-2018,Centre-Val de Loire,2340,6
17-05-2018,Centre-Val de Loire,2536,6
18-05-2018,Centre-Val de Loire,2415,6
19-05-2018,Centre-Val de Loire,2293,6
20-05-2018,Centre-Val de Loire,2298,6
21-05-2018,Centre-Val de Loire,2485,6
22-05-2018,Centre-Val de Loire,2771,6
23-05-2018,Centre-Val de Loire,2336,6
24-05-2018,Centre-Val de Loire,2542,6
25-05-2018,Centre-Val de Loire,2412,6
26-05-2018,Centre-Val de Loire,2445,6
27-05-2018,Centre-Val de Loire,2397,6
28-05-2018,Centre-Val de Loire,2954,6
29-05-2018,Centre-Val de Loire,2493,6
30-05-2018,Centre-Val de Loire,2490,6
31-05-2018,Centre-Val de Loire,2619,6
01-06-2018,Centre-Val de Loire,2499,6
02-06-2018,Centre-Val de Loire,2435,6
03-06-2018,Centre-Val de Loire,2325,6
04-06-2018,Centre-Val de Loire,2913,6
05-06-2018,Centre-Val de Loire,2482,6
06-06-2018,Centre-Val de Loire,2503,6
07-06-2018,Centre-Val de Loire,2482,6
08-06-2018,Centre-Val de Loire,2598,6
09-06-2018,Centre-Val de Loire,2348,6
10-06-2018,Centre-Val de Loire,2392,6
11-06-2018,Centre-Val de Loire,2882,6
12-06-2018,Centre-Val de Loire,2453,6
13-06-2018,Centre-Val de Loire,2359,6
14-06-2018,Centre-Val de Loire,2462,6
15-06-2018,Centre-Val de Loire,2464,6
16-06-2018,Centre-Val de Loire,2357,6
17-06-2018,Centre-Val de Loire,2381,6
18-06-2018,Centre-Val de Loire,2965,6
19-06-2018,Centre-Val de Loire,2471,6
20-06-2018,Centre-Val de Loire,2470,6
21-06-2018,Centre-Val de Loire,2357,6
22-06-2018,Centre-Val de Loire,2631,6
23-06-2018,Centre-Val de Loire,2390,6
24-06-2018,Centre-Val de Loire,2350,6
25-06-2018,Centre-Val de Loire,2777,6
26-06-2018,Centre-Val de Loire,2458,6
27-06-2018,Centre-Val de Loire,2364,6
28-06-2018,Centre-Val de Loire,2517,6
29-06-2018,Centre-Val de Loire,2491,6
30-06-2018,Centre-Val de Loire,2346,6
01-07-2018,Centre-Val de Loire,2419,6
02-07-2018,Centre-Val de Loire,2970,6
03-07-2018,Centre-Val de Loire,2522,6
04-07-2018,Centre-Val de Loire,2428,6
05-07-2018,Centre-Val de Loire,2480,6
06-07-2018,Centre-Val de Loire,2416,6
07-07-2018,Centre-Val de Loire,2385,6
08-07-2018,Centre-Val de Loire,2428,6
09-07-2018,Centre-Val de Loire,2730,6
10-07-2018,Centre-Val de Loire,2381,6
11-07-2018,Centre-Val de Loire,2539,6
12-07-2018,Centre-Val de Loire,2286,6
13-07-2018,Centre-Val de Loire,2413,6
14-07-2018,Centre-Val de Loire,2274,6
15-07-2018,Centre-Val de Loire,2346,6
16-07-2018,Centre-Val de Loire,2907,6
17-07-2018,Centre-Val de Loire,2528,6
18-07-2018,Centre-Val de Loire,2313,6
19-07-2018,Centre-Val de Loire,2469,6
20-07-2018,Centre-Val de Loire,2286,6
21-07-2018,Centre-Val de Loire,2364,6
22-07-2018,Centre-Val de Loire,2307,6
23-07-2018,Centre-Val de Loire,2662,6
24-07-2018,Centre-Val de Loire,2340,6
25-07-2018,Centre-Val de Loire,2286,6
26-07-2018,Centre-Val de Loire,2254,6
27-07-2018,Centre-Val de Loire,2301,6
28-07-2018,Centre-Val de Loire,2290,6
29-07-2018,Centre-Val de Loire,2313,6
30-07-2018,Centre-Val de Loire,2622,6
31-07-2018,Centre-Val de Loire,2369,6
01-08-2018,Centre-Val de Loire,2291,6
02-08-2018,Centre-Val de Loire,2292,6
03-08-2018,Centre-Val de Loire,2221,6
04-08-2018,Centre-Val de Loire,2069,6
05-08-2018,Centre-Val de Loire,2123,6
06-08-2018,Centre-Val de Loire,2468,6
07-08-2018,Centre-Val de Loire,2256,6
08-08-2018,Centre-Val de Loire,2369,6
09-08-2018,Centre-Val de Loire,2354,6
10-08-2018,Centre-Val de Loire,2300,6
11-08-2018,Centre-Val de Loire,2239,6
12-08-2018,Centre-Val de Loire,2004,6
13-08-2018,Centre-Val de Loire,2550,6
14-08-2018,Centre-Val de Loire,2217,6
15-08-2018,Centre-Val de Loire,1901,6
16-08-2018,Centre-Val de Loire,2444,6
17-08-2018,Centre-Val de Loire,2246,6
18-08-2018,Centre-Val de Loire,2067,6
19-08-2018,Centre-Val de Loire,1953,6
20-08-2018,Centre-Val de Loire,2418,6
21-08-2018,Centre-Val de Loire,2138,6
22-08-2018,Centre-Val de Loire,2176,6
23-08-2018,Centre-Val de Loire,2178,6
24-08-2018,Centre-Val de Loire,2203,6
25-08-2018,Centre-Val de Loire,2034,6
26-08-2018,Centre-Val de Loire,2048,6
27-08-2018,Centre-Val de Loire,2384,6
28-08-2018,Centre-Val de Loire,2151,6
29-08-2018,Centre-Val de Loire,2068,6
30-08-2018,Centre-Val de Loire,2009,6
31-08-2018,Centre-Val de Loire,2172,6
01-09-2018,Centre-Val de Loire,2096,6
02-09-2018,Centre-Val de Loire,1990,6
03-09-2018,Centre-Val de Loire,2220,6
04-09-2018,Centre-Val de Loire,2164,6
05-09-2018,Centre-Val de Loire,2162,6
06-09-2018,Centre-Val de Loire,2235,6
07-09-2018,Centre-Val de Loire,2220,6
08-09-2018,Centre-Val de Loire,2084,6
09-09-2018,Centre-Val de Loire,2194,6
10-09-2018,Centre-Val de Loire,2519,6
11-09-2018,Centre-Val de Loire,2303,6
12-09-2018,Centre-Val de Loire,2331,6
13-09-2018,Centre-Val de Loire,2494,6
14-09-2018,Centre-Val de Loire,2352,6
15-09-2018,Centre-Val de Loire,2304,6
16-09-2018,Centre-Val de Loire,2406,6
17-09-2018,Centre-Val de Loire,2762,6
18-09-2018,Centre-Val de Loire,2445,6
19-09-2018,Centre-Val de Loire,2387,6
20-09-2018,Centre-Val de Loire,2459,6
21-09-2018,Centre-Val de Loire,2418,6
22-09-2018,Centre-Val de Loire,2253,6
23-09-2018,Centre-Val de Loire,2302,6
24-09-2018,Centre-Val de Loire,2493,6
25-09-2018,Centre-Val de Loire,2313,6
26-09-2018,Centre-Val de Loire,2317,6
27-09-2018,Centre-Val de Loire,2436,6
28-09-2018,Centre-Val de Loire,2493,6
29-09-2018,Centre-Val de Loire,2214,6
30-09-2018,Centre-Val de Loire,2112,6
01-10-2018,Centre-Val de Loire,2714,6
02-10-2018,Centre-Val de Loire,2353,6
03-10-2018,Centre-Val de Loire,2551,6
04-10-2018,Centre-Val de Loire,2487,6
05-10-2018,Centre-Val de Loire,2570,6
06-10-2018,Centre-Val de Loire,2293,6
07-10-2018,Centre-Val de Loire,2227,6
08-10-2018,Centre-Val de Loire,2763,6
09-10-2018,Centre-Val de Loire,2493,6
10-10-2018,Centre-Val de Loire,2471,6
11-10-2018,Centre-Val de Loire,2555,6
12-10-2018,Centre-Val de Loire,2511,6
13-10-2018,Centre-Val de Loire,2491,6
14-10-2018,Centre-Val de Loire,2370,6
15-10-2018,Centre-Val de Loire,2904,6
16-10-2018,Centre-Val de Loire,2568,6
17-10-2018,Centre-Val de Loire,2482,6
18-10-2018,Centre-Val de Loire,2556,6
19-10-2018,Centre-Val de Loire,2522,6
20-10-2018,Centre-Val de Loire,2269,6
21-10-2018,Centre-Val de Loire,2171,6
22-10-2018,Centre-Val de Loire,2490,6
23-10-2018,Centre-Val de Loire,2195,6
24-10-2018,Centre-Val de Loire,2067,6
25-10-2018,Centre-Val de Loire,2259,6
26-10-2018,Centre-Val de Loire,2122,6
27-10-2018,Centre-Val de Loire,1989,6
28-10-2018,Centre-Val de Loire,1956,6
29-10-2018,Centre-Val de Loire,2238,6
30-10-2018,Centre-Val de Loire,2219,6
31-10-2018,Centre-Val de Loire,2128,6
01-11-2018,Centre-Val de Loire,1883,6
02-11-2018,Centre-Val de Loire,2344,6
03-11-2018,Centre-Val de Loire,2126,6
04-11-2018,Centre-Val de Loire,1956,6
05-11-2018,Centre-Val de Loire,2522,6
06-11-2018,Centre-Val de Loire,2370,6
07-11-2018,Centre-Val de Loire,2316,6
08-11-2018,Centre-Val de Loire,2412,6
09-11-2018,Centre-Val de Loire,2313,6
10-11-2018,Centre-Val de Loire,2168,6
11-11-2018,Centre-Val de Loire,2060,6
12-11-2018,Centre-Val de Loire,2595,6
13-11-2018,Centre-Val de Loire,2270,6
14-11-2018,Centre-Val de Loire,2170,6
15-11-2018,Centre-Val de Loire,2423,6
16-11-2018,Centre-Val de Loire,2318,6
17-11-2018,Centre-Val de Loire,1988,6
18-11-2018,Centre-Val de Loire,2079,6
19-11-2018,Centre-Val de Loire,2588,6
20-11-2018,Centre-Val de Loire,2329,6
21-11-2018,Centre-Val de Loire,2308,6
22-11-2018,Centre-Val de Loire,2334,6
23-11-2018,Centre-Val de Loire,2303,6
24-11-2018,Centre-Val de Loire,2276,6
25-11-2018,Centre-Val de Loire,2073,6
26-11-2018,Centre-Val de Loire,2606,6
27-11-2018,Centre-Val de Loire,2340,6
28-11-2018,Centre-Val de Loire,2377,6
29-11-2018,Centre-Val de Loire,2510,6
30-11-2018,Centre-Val de Loire,2579,6
01-12-2018,Centre-Val de Loire,2227,6
02-12-2018,Centre-Val de Loire,2161,6
03-12-2018,Centre-Val de Loire,2757,6
04-12-2018,Centre-Val de Loire,2542,6
05-12-2018,Centre-Val de Loire,2411,6
06-12-2018,Centre-Val de Loire,2555,6
07-12-2018,Centre-Val de Loire,2451,6
08-12-2018,Centre-Val de Loire,2219,6
09-12-2018,Centre-Val de Loire,2094,6
10-12-2018,Centre-Val de Loire,2688,6
11-12-2018,Centre-Val de Loire,2436,6
12-12-2018,Centre-Val de Loire,2370,6
13-12-2018,Centre-Val de Loire,2388,6
14-12-2018,Centre-Val de Loire,2260,6
15-12-2018,Centre-Val de Loire,2700,6
16-12-2018,Centre-Val de Loire,2335,6
17-12-2018,Centre-Val de Loire,2946,6
18-12-2018,Centre-Val de Loire,2582,6
19-12-2018,Centre-Val de Loire,2456,6
20-12-2018,Centre-Val de Loire,2608,6
21-12-2018,Centre-Val de Loire,2574,6
22-12-2018,Centre-Val de Loire,2512,6
23-12-2018,Centre-Val de Loire,2425,6
24-12-2018,Centre-Val de Loire,2332,6
25-12-2018,Centre-Val de Loire,2032,6
26-12-2018,Centre-Val de Loire,2780,6
27-12-2018,Centre-Val de Loire,2610,6
28-12-2018,Centre-Val de Loire,2717,6
29-12-2018,Centre-Val de Loire,2487,6
30-12-2018,Centre-Val de Loire,2363,6
31-12-2018,Centre-Val de Loire,2358,6
01-01-2019,Centre-Val de Loire,2176,6
02-01-2019,Centre-Val de Loire,2877,6
03-01-2019,Centre-Val de Loire,2584,6
04-01-2019,Centre-Val de Loire,2484,6
05-01-2019,Centre-Val de Loire,2305,6
06-01-2019,Centre-Val de Loire,2085,6
07-01-2019,Centre-Val de Loire,2756,6
08-01-2019,Centre-Val de Loire,2449,6
09-01-2019,Centre-Val de Loire,2343,6
10-01-2019,Centre-Val de Loire,2522,6
11-01-2019,Centre-Val de Loire,2462,6
12-01-2019,Centre-Val de Loire,2239,6
13-01-2019,Centre-Val de Loire,2139,6
14-01-2019,Centre-Val de Loire,2873,6
15-01-2019,Centre-Val de Loire,2629,6
16-01-2019,Centre-Val de Loire,2498,6
17-01-2019,Centre-Val de Loire,2649,6
18-01-2019,Centre-Val de Loire,2535,6
19-01-2019,Centre-Val de Loire,2393,6
20-01-2019,Centre-Val de Loire,2296,6
21-01-2019,Centre-Val de Loire,2889,6
22-01-2019,Centre-Val de Loire,2409,6
23-01-2019,Centre-Val de Loire,2469,6
24-01-2019,Centre-Val de Loire,2609,6
25-01-2019,Centre-Val de Loire,2667,6
26-01-2019,Centre-Val de Loire,2534,6
27-01-2019,Centre-Val de Loire,2411,6
28-01-2019,Centre-Val de Loire,3131,6
29-01-2019,Centre-Val de Loire,2560,6
30-01-2019,Centre-Val de Loire,2527,6
31-01-2019,Centre-Val de Loire,2801,6
01-02-2019,Centre-Val de Loire,2926,6
02-02-2019,Centre-Val de Loire,2610,6
03-02-2019,Centre-Val de Loire,2414,6
04-02-2019,Centre-Val de Loire,3270,6
05-02-2019,Centre-Val de Loire,2738,6
06-02-2019,Centre-Val de Loire,2750,6
07-02-2019,Centre-Val de Loire,2884,6
08-02-2019,Centre-Val de Loire,2832,6
09-02-2019,Centre-Val de Loire,2474,6
10-02-2019,Centre-Val de Loire,2244,6
11-02-2019,Centre-Val de Loire,2790,6
12-02-2019,Centre-Val de Loire,2366,6
13-02-2019,Centre-Val de Loire,2454,6
14-02-2019,Centre-Val de Loire,2293,6
15-02-2019,Centre-Val de Loire,2357,6
16-02-2019,Centre-Val de Loire,2291,6
17-02-2019,Centre-Val de Loire,2133,6
18-02-2019,Centre-Val de Loire,2714,6
19-02-2019,Centre-Val de Loire,2347,6
20-02-2019,Centre-Val de Loire,2262,6
21-02-2019,Centre-Val de Loire,2223,6
22-02-2019,Centre-Val de Loire,2301,6
23-02-2019,Centre-Val de Loire,2264,6
24-02-2019,Centre-Val de Loire,2206,6
25-02-2019,Centre-Val de Loire,2722,6
26-02-2019,Centre-Val de Loire,2518,6
27-02-2019,Centre-Val de Loire,2577,6
28-02-2019,Centre-Val de Loire,2581,6
01-03-2019,Centre-Val de Loire,2546,6
02-03-2019,Centre-Val de Loire,2393,6
03-03-2019,Centre-Val de Loire,2176,6
04-03-2019,Centre-Val de Loire,2792,6
05-03-2019,Centre-Val de Loire,2441,6
06-03-2019,Centre-Val de Loire,2387,6
07-03-2019,Centre-Val de Loire,2581,6
08-03-2019,Centre-Val de Loire,2538,6
09-03-2019,Centre-Val de Loire,2359,6
10-03-2019,Centre-Val de Loire,2137,6
11-03-2019,Centre-Val de Loire,2803,6
12-03-2019,Centre-Val de Loire,2499,6
13-03-2019,Centre-Val de Loire,2356,6
14-03-2019,Centre-Val de Loire,2422,6
15-03-2019,Centre-Val de Loire,2510,6
16-03-2019,Centre-Val de Loire,2290,6
17-03-2019,Centre-Val de Loire,2200,6
18-03-2019,Centre-Val de Loire,2896,6
19-03-2019,Centre-Val de Loire,2430,6
20-03-2019,Centre-Val de Loire,2320,6
21-03-2019,Centre-Val de Loire,2531,6
22-03-2019,Centre-Val de Loire,2447,6
23-03-2019,Centre-Val de Loire,2432,6
24-03-2019,Centre-Val de Loire,2287,6
25-03-2019,Centre-Val de Loire,2759,6
26-03-2019,Centre-Val de Loire,2570,6
27-03-2019,Centre-Val de Loire,2451,6
28-03-2019,Centre-Val de Loire,2689,6
29-03-2019,Centre-Val de Loire,2542,6
30-03-2019,Centre-Val de Loire,2411,6
31-03-2019,Centre-Val de Loire,2308,6
01-04-2019,Centre-Val de Loire,2905,6
02-04-2019,Centre-Val de Loire,2496,6
03-04-2019,Centre-Val de Loire,2488,6
04-04-2019,Centre-Val de Loire,2531,6
05-04-2019,Centre-Val de Loire,2560,6
06-04-2019,Centre-Val de Loire,2314,6
07-04-2019,Centre-Val de Loire,2226,6
08-04-2019,Centre-Val de Loire,2582,6
09-04-2019,Centre-Val de Loire,2345,6
10-04-2019,Centre-Val de Loire,2254,6
11-04-2019,Centre-Val de Loire,2300,6
12-04-2019,Centre-Val de Loire,2324,6
13-04-2019,Centre-Val de Loire,2196,6
14-04-2019,Centre-Val de Loire,1978,6
15-04-2019,Centre-Val de Loire,2563,6
16-04-2019,Centre-Val de Loire,2284,6
17-04-2019,Centre-Val de Loire,2230,6
18-04-2019,Centre-Val de Loire,2296,6
19-04-2019,Centre-Val de Loire,2361,6
20-04-2019,Centre-Val de Loire,2316,6
21-04-2019,Centre-Val de Loire,2376,6
22-04-2019,Centre-Val de Loire,2442,6
23-04-2019,Centre-Val de Loire,2975,6
24-04-2019,Centre-Val de Loire,2447,6
25-04-2019,Centre-Val de Loire,2495,6
26-04-2019,Centre-Val de Loire,2620,6
27-04-2019,Centre-Val de Loire,2254,6
28-04-2019,Centre-Val de Loire,2281,6
29-04-2019,Centre-Val de Loire,2925,6
30-04-2019,Centre-Val de Loire,2729,6
01-05-2019,Centre-Val de Loire,2203,6
02-05-2019,Centre-Val de Loire,2840,6
03-05-2019,Centre-Val de Loire,2610,6
04-05-2019,Centre-Val de Loire,2279,6
05-05-2019,Centre-Val de Loire,2247,6
06-05-2019,Centre-Val de Loire,2683,6
07-05-2019,Centre-Val de Loire,2398,6
08-05-2019,Centre-Val de Loire,2035,6
09-05-2019,Centre-Val de Loire,2570,6
10-05-2019,Centre-Val de Loire,2434,6
11-05-2019,Centre-Val de Loire,2193,6
12-05-2019,Centre-Val de Loire,2194,6
13-05-2019,Centre-Val de Loire,2779,6
14-05-2019,Centre-Val de Loire,2513,6
15-05-2019,Centre-Val de Loire,2419,6
16-05-2019,Centre-Val de Loire,2485,6
17-05-2019,Centre-Val de Loire,2462,6
18-05-2019,Centre-Val de Loire,2343,6
19-05-2019,Centre-Val de Loire,2262,6
20-05-2019,Centre-Val de Loire,2769,6
21-05-2019,Centre-Val de Loire,2443,6
22-05-2019,Centre-Val de Loire,2376,6
23-05-2019,Centre-Val de Loire,2510,6
24-05-2019,Centre-Val de Loire,2544,6
25-05-2019,Centre-Val de Loire,2408,6
26-05-2019,Centre-Val de Loire,2303,6
27-05-2019,Centre-Val de Loire,2832,6
28-05-2019,Centre-Val de Loire,2378,6
29-05-2019,Centre-Val de Loire,2233,6
30-05-2019,Centre-Val de Loire,2222,6
31-05-2019,Centre-Val de Loire,2619,6
01-06-2019,Centre-Val de Loire,2341,6
02-06-2019,Centre-Val de Loire,2350,6
03-06-2019,Centre-Val de Loire,2870,6
04-06-2019,Centre-Val de Loire,2658,6
05-06-2019,Centre-Val de Loire,2325,6
06-06-2019,Centre-Val de Loire,2554,6
07-06-2019,Centre-Val de Loire,2410,6
08-06-2019,Centre-Val de Loire,2384,6
09-06-2019,Centre-Val de Loire,2537,6
10-06-2019,Centre-Val de Loire,2298,6
11-06-2019,Centre-Val de Loire,2656,6
12-06-2019,Centre-Val de Loire,2235,6
13-06-2019,Centre-Val de Loire,2466,6
14-06-2019,Centre-Val de Loire,2387,6
15-06-2019,Centre-Val de Loire,2354,6
16-06-2019,Centre-Val de Loire,2212,6
17-06-2019,Centre-Val de Loire,2930,6
18-06-2019,Centre-Val de Loire,2626,6
19-06-2019,Centre-Val de Loire,2463,6
20-06-2019,Centre-Val de Loire,2530,6
21-06-2019,Centre-Val de Loire,2420,6
